ID,Vacancy_name,Salary,Experience,Company_name,Location
1026,"Senior Node.js, React.js Developer",2 500 – 3 500 $ на руки,Опыт 3-6 лет,OGD Solutions,Астана
1027,Инженер по обслуживанию базовых станций,от 160 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Inter Service (Интер Сервис),Щучинск
1028,System Architect,,Опыт более 6 лет,Quadcode,Астана
1029,Senior Civil Structural Engineer,,Опыт 3-6 лет,ТОО Газстройпроект,Аксай (Казахстан)
1030,HR Generalist,250 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО SND Engineering,Астана
1031,Инженер по ремонту станков,от 256 000 ₸ на руки,Опыт 3-6 лет,ТОО KSP Steel,Павлодар
1032,Инженер по обслуживанию базовых станций,от 155 000 ₸ на руки,Опыт 1-3 года,ТОО Inter Service (Интер Сервис),Кокшетау
1033,Менеджер по кадровому делопроизводству,,Опыт 3-6 лет,ТОО Atamura Engineering,Алматы
1034,Ведущий инженер авторского надзора,от 550 000 ₸ на руки,Опыт 3-6 лет,ТОО ЕРТИС ГИДРОМЕТАЛЛУРГИЧЕСКИЙ КОМБИНАТ,Павлодар
1035,Инженер по нормированию труда,,Опыт 3-6 лет,ТОО ТСЗ,Тараз
1036,Маркетолог (гибкий график),180 000 – 200 000 ₸ на руки,Опыт 1-3 года,ТОО SND Engineering,Астана
1037,Инженер-сметчик,,Опыт 1-3 года,BI GLOBAL,Семей
1038,SAP BTP Consultant,,Опыт 3-6 лет,LeverX,Астана
1039,Инженер строитель ( Прораб),300 000 – 350 000 ₸ на руки,Опыт более 6 лет,ТОО Бизнес Строй Сервис 2030,Алматы
1040,SAP HCM Payroll Consultant,,Опыт 3-6 лет,LeverX,Астана
1041,Brands Development Manager,,Опыт 3-6 лет,ТОО Glovo Kazakhstan,Алматы
1042,Мастер цеха механической обработки,300 000 – 350 000 ₸ на руки,Опыт 3-6 лет,ТОО АЛМАТЫЭНЕРГОСЕРВИС,Алматы
1043,Архитектор-проектировщик,500 000 – 700 000 ₸ на руки,Опыт 3-6 лет,ТОО NAMARK PROJECT,Алматы
1044,Бухгалтер,от 600 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО BC Engineering,Алматы
1045,Менеджер по продажам B2B,500 000 – 1 500 000 ₸ на руки,Опыт 1-3 года,ТОО AlCom Engineering Group,Алматы
1046,Помощник главного бухгалтера.,200 000 – 250 000 ₸ на руки,Опыт 1-3 года,ТОО Беварт Инжиниринг,Астана
1047,Финансовый ассистент,от 200 000 ₸ на руки,Опыт 1-3 года,ТОО Engine VIP,Сарань
1048,"Кладовщик, комплектовщик, супервайзер склада, водитель погрузчика",,Опыт 1-3 года,ТОО Astana Motors Engineering,Алматы
1049,Механик по обслуживанию и ремонту металлорежущих станков,250 000 – 400 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО ALTYN ENGINEERING,Алматы
1050,Помощник главного бухгалтера,250 000 – 350 000 ₸ на руки,Опыт 1-3 года,ТОО TRS Engineering,Алматы
1051,Менеджер по оптовым продажам,,Опыт 1-3 года,ТОО AlCom Engineering Group,Алматы
1052,Продавец Консультант,от 500 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО AlCom Engineering Group,Шымкент
1053,Инженер-технолог металлообрабатывающего производства,250 000 – 270 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО ПетроМашЗавод,Петропавловск
1054,Chief Operating Officer (iGaming),,Опыт более 6 лет,ТОО DIGITAL PEOPLE (ДИДЖИТАЛ ПИПЛ),Алматы
1055,Инженер по охране труда и технике безопасности,250 000 – 300 000 ₸ на руки,Опыт 3-6 лет,ТОО Ecolos Engineering,Конаев
1056,Бухгалтер на первичную документацию,от 300 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО DIA Engineering Group,Алматы
1057,Разнорабочий в России,580 000 – 740 000 ₸ на руки,Без опыта,ЗАО ЭнергоСтрой,Житикара
1058,Сварщик-аргонщик,от 350 000 ₸ на руки,Опыт 3-6 лет,ТОО Borte engineering,Шымкент
1059,Бухгалтер,,Опыт 3-6 лет,ТОО Atamura Engineering,Алматы
1060,Mobile/Web QA Automation engineer (Middle / Senior),,Опыт 3-6 лет,"Beeline, ТМ",Алматы
1061,SRE инженер (Senior),,Опыт 3-6 лет,"Beeline, ТМ",Алматы
1062,Инженер по планированию,,Опыт 1-3 года,ТОО САПСАН,Астана
1063,Senior Project buyer,,Опыт более 6 лет,ТОО ДСТ ИНЖИНИРИНГ,Астана
1064,Сервисный инженер (БВР/ Epiroc),300 000 – 400 000 ₽ на руки,Опыт 1-3 года,ООО ВиЭй сервисиз,Караганда
1065,Электрогазосварщик,320 000 – 370 000 ₸ на руки,Опыт 1-3 года,ТОО Инженер-сервис,Усть-Каменогорск
1066,Инженер по планированию,,Опыт 1-3 года,ТОО САПСАН,Алматы
1067,Ведущий архитектор,500 000 – 600 000 ₸ на руки,Опыт 3-6 лет,ТОО NAMARK PROJECT,Алматы
1068,Бухгалтер-операционист,от 300 000 ₸ на руки,Опыт 1-3 года,ТОО CemEX Engineering,Павлодар
1069,Мастер по обслуживанию холодильного оборудования,220 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО OASIS ENGINEERING PAVLODAR,Павлодар
1070,Инженер по планированию,,Опыт 1-3 года,ТОО САПСАН,Актобе
1071,Ведущий инженер ПТО,350 000 – 400 000 ₸ на руки,Опыт 1-3 года,ТОО ККК Бетон,Караганда
1072,Middle Data analyst,от 300 000 ₸ на руки,Опыт 1-3 года,АО Страховая компания Amanat,Алматы
1073,Методист образовательных программ,180 000 – 250 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Ulttyq Business & Engineering School,Астана
1074,Ведущий инженер (по планированию и мониторингу инвестиций) Артемьевского производственного комплекса,,Опыт 3-6 лет,ТОО Востокцветмет,Шемонаиха (ВКО)
1075,Продавец,500 000 – 1 500 000 ₸ на руки,Опыт 1-3 года,ТОО AlCom Engineering Group,Шымкент
1076,Разнорабочий,110 000 – 140 000 ₽ на руки,Без опыта,ЗАО ЭнергоСтрой,Атбасар
1077,Сервисный инженер,150 000 – 400 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО MataPrintTechno,Алматы
1078,Инженер монтажник слаботочных систем,от 150 000 ₸ на руки,Опыт 1-3 года,ТОО ИнтегроСофт,Актау
1079,Менеджер по продвижению продукта,от 350 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО DataMatrix Corp,Алматы
1080,Инженер-конструктор,200 000 – 250 000 ₸ на руки,Опыт 3-6 лет,ТОО Eurasian minerals trade,Усть-Каменогорск
1081,Разнорабочий (в Россию),580 000 – 740 000 ₸ на руки,Без опыта,ЗАО ЭнергоСтрой,Атбасар
1082,Инженер-механик,300 000 – 400 000 ₸ на руки,Опыт более 6 лет,ТОО ЫРЫС-1,Алматы
1083,Инженер строительного контроля,150 000 – 200 000 ₸ на руки,Опыт 1-3 года,ТОО АлГарСтрой Проект,Шымкент
1084,Инженер КИПиА радионавигация,300 000 – 350 000 ₸ на руки,Опыт 3-6 лет,ТОО Судовое оборудование и сервис,Актау
1085,Сетевой инженер,,Опыт 1-3 года,АО Группа компаний Аллюр,Астана
1086,Инженер технического надзора по инженерным сетям (ОВ и ВК),,Опыт 1-3 года,ТОО Engineering Services,Астана
1087,VoIP Engineer,,Опыт 3-6 лет,International CPaaS Provider,Алматы
1088,Инженер-электроник (с переездом в РФ),,Опыт 1-3 года,ТОО Ultradecor Trading Kazakhstan,Усть-Каменогорск
1089,"Backend Java-разработчик (senior), Jusan Business",,Опыт 3-6 лет,АО Jusan Bank,Алматы
1090,Инженер ПТО,,Опыт 1-3 года,АО Шығыс жылу,Риддер (ВКО)
1091,Таргетолог,от 200 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Ulttyq Business & Engineering School,Астана
1092,Руководитель отдела АСУ ТП,,Опыт 3-6 лет,ТОО Ultradecor Trading Kazakhstan,Усть-Каменогорск
1093,"Intern, Fixed Assets, Deal Advisory - Almaty/Astana",,Без опыта,ТОО KPMG,Астана
1094,Инженер-электроник (с переездом в РФ),,Опыт 1-3 года,ТОО Ultradecor Trading Kazakhstan,Петропавловск
1095,Инженер-теплоэнергетик,,Опыт 3-6 лет,ТОО СЕРВИСНЫЙ ЦЕНТР ERG,Рудный
1096,Руководитель отдела АСУ ТП,,Опыт 3-6 лет,ТОО Ultradecor Trading Kazakhstan,Петропавловск
1097,Инженер-электроник (с переездом в РФ),,Опыт 1-3 года,ТОО Ultradecor Trading Kazakhstan,Кокшетау
1098,Руководитель отдела АСУ ТП,,Опыт 3-6 лет,ТОО Ultradecor Trading Kazakhstan,Кокшетау
1099,Начальник канатных дорог,350 000 – 400 000 ₸ на руки,Опыт 1-3 года,ТОО ЦЕНТР-С,Усть-Каменогорск
1100,Инженер по обслуживанию базовых станций,160 000 – 165 000 ₸ на руки,Опыт 1-3 года,ТОО Inter Service (Интер Сервис),Караганда
1101,Инженер по медицинским оборудованиям и инженерным сетям,от 240 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО Региональный диагностический центр,Алматы
1102,Инженер КИПиА,от 180 000 ₽ на руки,Опыт 1-3 года,АО ПремьерСтройДизайн,Уральск
1103,Ведущий инженер-проектировщик,,Опыт 1-3 года,АО Казахтелеком,Усть-Каменогорск
1104,Инженер-проектировщик,300 000 – 500 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО ПКФ Семей Сталь Сервис,Семей
1105,Инженер-конструктор,от 150 000 ₸ на руки,Опыт 1-3 года,ТОО Акватория-Актобе,Актобе
1106,Электромонтёр по ремонту аппаратуры релейной защиты и автоматики,,Опыт 1-3 года,ТОО Согринская ТЭЦ,Усть-Каменогорск
1107,Начальник службы безопасности и охраны труда,174 000 – 202 000 ₸ на руки,Опыт 1-3 года,ТОО Петропавловские Тепловые Сети,Петропавловск
1108,Ведущий инженер ПТО,от 500 000 ₸ на руки,Опыт 3-6 лет,ТОО Рубиком,Павлодар
1109,Инженер ОВ и ВК,400 000 – 650 000 ₸ на руки,Опыт 3-6 лет,ТОО Фирма Жилой фонд,Караганда
1110,MRP Controller,,Опыт 1-3 года,ТОО Alstom,Астана
1111,Инженер- строитель,,Без опыта,ТОО EkibastuzFerroAlloys,Экибастуз
1112,"Специалист (инструктор по физической культуре, плаванию) отдела воспитательной работы и соц.развития",230 000 – 230 000 ₸ до вычета налогов,Без опыта,Казахская национальная академия хореографии,Астана
1113,Инженер по информационным технологиям,от 288 600 ₸ до вычета налогов,Опыт 1-3 года,АО Транстелеком,Шемонаиха (ВКО)
1114,Инженер энергетик 1-й категории,,Опыт 3-6 лет,"Galanz Bottlers, АО",Шамалган
1115,Инженер по оборудованию цеха сборки,,Опыт 3-6 лет,ТОО Astana Motors Manufacturing Kazakhstan,Алматы
1116,Fullstack Developer (.Net/JS),2 500 – 3 250 € до вычета налогов,Опыт 3-6 лет,aqua cloud GmbH,Алматы
1117,Электромеханик цеха,от 160 680 ₸ до вычета налогов,Опыт 3-6 лет,ТОО KSP Steel,Павлодар
1118,Инженер по ТБ и БД,230 000 – 230 000 ₸ на руки,Опыт 3-6 лет,ТОО САРЫАРҚА НАН ҚАРАҒАНДЫ,Караганда
1119,"Инженер по электронике (Международная производственная компания, FMCG)",,Опыт 1-3 года,ТОО АНКОР Центральная Азия,Алматы
1120,Инженер по гарантии,от 250 000 ₸ на руки,Опыт 1-3 года,ТОО Автоцентр Бахус,Караганда
1121,Building & Infrastructure Sales Executive,,Опыт 3-6 лет,ТОО Бюро Веритас Казахстан Индастриал Сервисез,Алматы
1122,Инженер строительного контроля,300 000 – 500 000 ₸ до вычета налогов,Опыт 3-6 лет,АО Актюбинский завод металлоконструкций,Актобе
1123,Инженер КИПиА,190 000 – 190 000 ₸ на руки,Опыт 3-6 лет,ТОО Гелиос,Тараз
1124,Инженер строительной лаборатории,140 000 – 160 000 ₽ на руки,Опыт 1-3 года,АО ПремьерСтройДизайн,Костанай
1125,Инженер строительной лаборатории,140 000 – 160 000 ₽ на руки,Опыт 1-3 года,АО ПремьерСтройДизайн,Петропавловск
1126,Инженер-энергетик,,Опыт 3-6 лет,ТОО Ultradecor Trading Kazakhstan,Отеген-Батыр
1127,Инженер-проектировщик ОВ,от 250 000 ₸ на руки,Опыт 3-6 лет,ТОО ASK PROJECT 1,Усть-Каменогорск
1128,Инженер строительной лаборатории,140 000 – 160 000 ₽ на руки,Опыт 1-3 года,АО ПремьерСтройДизайн,Павлодар
1129,Инженер-проектировщик ОВ,от 250 000 ₸ на руки,Опыт 3-6 лет,ТОО ASK PROJECT 1,Кокшетау
1130,Инженер-проектировщик ОВ,от 250 000 ₸ на руки,Опыт 3-6 лет,ТОО ASK PROJECT 1,Караганда
1131,Шлифовщик Круглошлифовального и плоскошлифовального станков,200 000 – 250 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО ALTYN ENGINEERING,Алматы
1132,Главный инженер проектной организации,от 600 000 ₸ на руки,Опыт более 6 лет,ТОО MDK - BUILD,Караганда
1133,Инженер ОВ и ВК,,Опыт 3-6 лет,ТОО PPR service,Караганда
1134,Главный инженер для сети АЗС,,Опыт более 6 лет,ТОО Петрофон,Алматы
1135,Инженер по сварке,,Опыт 3-6 лет,ТОО СЕРВИСНЫЙ ЦЕНТР ERG,Рудный
1136,Заведующий складом,150 000 – 200 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО ALTYN ENGINEERING,Алматы
1137,Инженер-электрик,,Опыт 3-6 лет,ТОО ASTANA PROJECT COMPANY,Астана
1138,Инженер связи,до 500 000 ₸ на руки,Опыт 1-3 года,ТОО Аврора Сервис,Алматы
1139,Инженер (эксперт) по техническому надзору с аттестатом эксперта (дорожное строительство),,Опыт 3-6 лет,ТОО KURYLYS GROUP RK,Усть-Каменогорск
1140,"Инженер по обслуживанию систем отопления, канализации, вентиляции",400 000 – 600 000 ₸ на руки,Опыт более 6 лет,"ТОО БАТЫР-Павлодар, ТОО",Усть-Каменогорск
1141,Инженер - конструктор,257 000 – 340 000 ₸ до вычета налогов,Опыт 3-6 лет,АО Степногорский подшипниковый завод,Степногорск
1142,Инженер-эколог,,Опыт 1-3 года,АО Шығыс жылу,Риддер (ВКО)
1143,Ведущий специалист (теплоэнергетик),,Опыт 3-6 лет,"ЕвроХим, Минерально-Химическая Компания",Жанатас
1144,Менеджер по продлению договоров,200 000 – 400 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Первый БИТ,Алматы
1145,Фрезеровщик,250 000 – 500 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО ALTYN ENGINEERING,Алматы
1146,IBP Category Manager,,Опыт более 6 лет,ТОО Филип Моррис Казахстан,Алматы
1147,SMM-менеджер,150 000 – 300 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Ulttyq Business & Engineering School,Астана
1148,Геомеханик,,Опыт 3-6 лет,АО СИБИРЬ-ПОЛИМЕТАЛЛЫ,Караганда
1149,Ведущий инженер по вентиляции и кондиционированию,,Опыт 3-6 лет,АО Mega Center Management,Алматы
1150,Геомеханик,,Опыт 3-6 лет,АО СИБИРЬ-ПОЛИМЕТАЛЛЫ,Риддер (ВКО)
1151,Инженер-механик,,Опыт 3-6 лет,ТОО КаmLitKZ,Житикара
1152,Специалист по охране труда (ОТ) и технике безопасности (ТБ),от 400 000 ₸ на руки,Опыт 1-3 года,ООО Восхождение,Отеген-Батыр
1153,Инженер ПТО на объект,350 000 – 450 000 ₸ на руки,Опыт 3-6 лет,ТОО BAZIS CONSTRUCTION,Алматы
1154,Инженер строительного контроля,155 000 – 170 000 ₽ на руки,Опыт 1-3 года,АО ПремьерСтройДизайн,Петропавловск
1155,Геомеханик,,Опыт 3-6 лет,АО СИБИРЬ-ПОЛИМЕТАЛЛЫ,Темиртау
1156,Инженер ОМТО входного контроля,150 000 – 150 000 ₽ на руки,Опыт 3-6 лет,АО ПремьерСтройДизайн,Петропавловск
1157,Инженер-сметчик,200 000 – 240 000 ₸ на руки,Опыт 1-3 года,ТОО ЭПК-forfait,Костанай
1158,Специалист по охране труда (ОТ) и технике безопасности (ТБ),от 400 000 ₸ на руки,Опыт 3-6 лет,ООО Восхождение,Отеген-Батыр
1159,Production manager (International company - food production),,Опыт более 6 лет,ТОО АНКОР Центральная Азия,Шымкент
1160,Специалист по охране труда (ОТ) и технике безопасности (ТБ),от 400 000 ₸ на руки,Опыт 1-3 года,ООО Восхождение,Алматы
1161,Младший Инженер-технолог по АСУП,,Опыт 1-3 года,ТОО  KAZ MINERALS.AKTOGAY,Актогай
1162,Слесарь по кранам в п.Боралдай,от 252 000 ₸ на руки,Опыт 1-3 года,ТОО IRON TRADE COMPANY,Алматы
1163,Маляр полимерно-порошковых красок,от 300 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО AlCom Engineering Group,Каскелен
1164,Head of SOC,,Опыт 3-6 лет,Финансовый сервис О!Деньги (ОсОО Грин Телеком Сервис),Алматы
1165,Главный инженер проекта,,Опыт 3-6 лет,BI GLOBAL,Атырау
1166,"Инженер-технолог кондитерского цеха, г.Шымкент",от 300 000 ₸ на руки,Опыт 1-3 года,ТОО Аксай-Нан ХБК,Шымкент
1167,Инженер по охране труда и технике безопасности,до 85 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Костанайский ТЦ Солнечный,Лисаковск
1168,Инженер студийного блока аппаратно-студийного комплекса (АСК),до 293 000 ₸ до вычета налогов,Без опыта,АО РТРК Казахстан,Астана
1169,Инженер по нагрузочному тестированию,от 1 200 $ на руки,Без опыта,ООО Альфа Сервис,Алматы
1170,Выездной сервис - инженер по видеонаблюдению и домофонии,250 000 – 500 000 ₸ на руки,Опыт 1-3 года,ТОО KMA Trade,Алматы
1171,Зубофрезеровщик,250 000 – 500 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО ALTYN ENGINEERING,Алматы
1172,Специалист по охране труда (ОТ) и технике безопасности (ТБ),от 400 000 ₸ на руки,Опыт 3-6 лет,ООО Восхождение,Алматы
1173,Инженер по гарантии,до 450 000 ₸ на руки,Опыт 1-3 года,ТОО Skill Hub,Алматы
1174,Инженер-конструктор,,Опыт 3-6 лет,ТОО ASTANA PROJECT COMPANY,Астана
1175,Инженер АСУ ТП,,Опыт 3-6 лет,ТОО КаmLitKZ,Костанай
1176,Инженер ОВ и ВК,,Опыт 3-6 лет,ТОО PPR service,Сарань
1177,Токарь-универсал,300 000 – 800 000 ₸ на руки,Опыт 3-6 лет,ТОО ALTYN ENGINEERING,Алматы
1178,RA Specialist,,Опыт 1-3 года,ТОО FSSA,Актау
1179,Инженер охраны труда и техники безопасности,,Опыт 3-6 лет,ТОО Казстройцентр,Талдыкорган
1180,Production Engineer,,Опыт 1-3 года,ТОО Coca-Cola İçecek Kazakhstan  ( ТОО СП «Кока-Кола Алматы Боттлерс» ),Алматы
1181,Инженер АСУ ТП,,Опыт 3-6 лет,ТОО КаmLitKZ,Житикара
1182,Инженер-сметчик,,Опыт 1-3 года,"Трест Средазэнергомонтаж, АО",Павлодар
1183,Инженер по охране труда,250 000 – 250 000 ₸ на руки,Опыт 3-6 лет,ТОО ESG HOLDING,Астана
1184,Старший инженер в Сектор ИТ платформы,,Опыт 3-6 лет,АО Kcell,Алматы
1185,Инженер по сварке,,Опыт 1-3 года,"Трест Средазэнергомонтаж, АО",Павлодар
1186,Директор по персоналу (HRD) (удаленно),от 600 000 ₸ на руки,Опыт 3-6 лет,ТОО AlCom Engineering Group,Кокшетау
1187,Слесарь по обслуживанию и ремонту оборудования,,Опыт 1-3 года,ТОО Sandvik Mining and Construction Kazakhstan LTD,Караганда
1188,Инженер-электромеханик/Наладчик станков с ЧПУ,350 000 – 350 000 ₸ на руки,Опыт 1-3 года,ТОО СтеклоМир,Павлодар
1189,Инженер-энергетик (начинающий),от 232 000 ₸ на руки,Опыт 1-3 года,ТОО KSP Steel,Павлодар
1190,Инженер ПТО (монтаж технологического трубопровода),130 000 – 150 000 ₽ на руки,Опыт 1-3 года,ООО Калькедон Строй,Павлодар
1191,Заместитель директора по проектированию,от 700 000 ₸ на руки,Опыт 3-6 лет,ТОО QSM Engineering,Астана
1192,"QA Engineer middle (XBOX, PS, Казахстан)",до 2 500 € до вычета налогов,Опыт 3-6 лет,Gaijin Games,Астана
1193,Инженер-технолог,от 350 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО SilkwayTransit,Талдыкорган
1194,Инженер-технолог,от 200 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Railways Systems KZ,Экибастуз
1195,Инженер-конструктор,от 200 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Railways Systems KZ,Экибастуз
1196,Junior Ecologist,,Без опыта,ТОО FSSA,Актау
1197,Middle/Senior AppSec инженер в IT компанию QazCode,,Опыт 1-3 года,"Beeline, ТМ",Алматы
1198,Инженер по подготовке кадров,200 000 – 250 000 ₸ до вычета налогов,Опыт 1-3 года,АО ЗИКСТО,Петропавловск
1199,Техник по наладке и испытаниям,,Опыт 1-3 года,АО Шығыс жылу,Усть-Каменогорск
1200,Инженер/слесарь КИПиА,,Опыт 3-6 лет,ТОО ЮНИПАК-ШЫМКЕНТ,Конаев
1201,Инженер-программист 1C,от 300 000 ₸ на руки,Опыт 1-3 года,ТОО Railways Systems KZ,Экибастуз
1202,Инженер (Мастер) по Ремонту Стиральных Машин и Бытовой техники,,Опыт 1-3 года,ТОО Service Point,Караганда
1203,Ведущий инженер (по качеству),280 792 – 336 950 ₸ до вычета налогов,Опыт 3-6 лет,Филиал Карагандинское вагоноремонтное депо товарищества с ограниченной ответственностью Қамқор Вагон,Караганда
1204,Инженер по охране труда и технике безопасности,247 000 – 330 000 ₸ до вычета налогов,Опыт 3-6 лет,АО Экотон+,Астана
1205,Инженер-сметчик на производство,200 000 – 350 000 ₸ на руки,Опыт 1-3 года,ТОО REIMANN (РАЙМАНН),Петропавловск
1206,Инженер-электроник,от 200 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Railways Systems KZ,Экибастуз
1207,Инженер по охране труда и технике безопасности,от 300 000 ₸ на руки,Опыт 3-6 лет,ТОО Рубиком,Павлодар
1208,DevOps Engineer,,Опыт 3-6 лет,Новео,Астана
1209,Инженер по сметной работе,от 180 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Railways Systems KZ,Экибастуз
1210,Эксперт/инженер по несущим конструкциям,,Опыт более 6 лет,"АО КазНИИСА, АО",Алматы
1211,DevOps специалист (Системный инженер),700 000 – 1 200 000 ₸ до вычета налогов,Опыт 3-6 лет,"НАТ Казахстан, AO",Алматы
1212,Инженер ОДС,от 183 000 ₸ на руки,Опыт 1-3 года,ТОО Караганды СУ,Караганда
1213,Заведующим складом,,Опыт 1-3 года,ТОО CT Agro,Актобе
1214,Ведущий инженер по надзору за строительством,от 250 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Railways Systems KZ,Экибастуз
1215,"Ведущий инженер по отопление и вентеляции ,водопровод и канализации",200 000 – 250 000 ₸ на руки,Опыт 1-3 года,ТОО АктобеСтройЭксперт,Актобе
1216,Инженер-хроматографист,,Опыт 3-6 лет,ТОО Проманалит,Павлодар
1217,Инженер-сметчик,,Опыт 1-3 года,ТОО Проманалит,Павлодар
1218,Data Engineer,,Опыт 3-6 лет,Andersen,Астана
1219,DevOps-инженер (middle+),,Опыт 3-6 лет,АО Jusan Bank,Алматы
1220,Central Asian Energy Sector Specialist,,Опыт более 6 лет,Deloitte DKU,Астана
1221,Инженер ПТО,,Опыт более 6 лет,ТОО Ultradecor Trading Kazakhstan,Петропавловск
1222,Инженер-электрик,от 200 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Railways Systems KZ,Экибастуз
1223,Python Backend/Data Engineer (Middle),,Опыт 1-3 года,ТОО Halyk Finservice,Алматы
1224,Нормировщик подземного рудника (Алтайский край),,Опыт 1-3 года,АО СИБИРЬ-ПОЛИМЕТАЛЛЫ,Шемонаиха (ВКО)
1225,Инженер-программист 1С (Senior),от 300 000 ₸ на руки,Опыт 3-6 лет,ТОО Railways Systems KZ,Экибастуз
1226,Central Asian Energy Sector Specialist,,Опыт более 6 лет,Deloitte DKU,Алматы
1227,Инженер по промышленной и пожарной безопасности,250 000 – 250 000 ₸ до вычета налогов,Опыт 1-3 года,АО ЗИКСТО,Петропавловск
1228,Нормировщик подземного рудника (Алтайский край),,Опыт 1-3 года,АО СИБИРЬ-ПОЛИМЕТАЛЛЫ,Усть-Каменогорск
1229,Ведущий инженер-проектировщик/Инженер-проектировщик 1 категории строительная часть (в г. Риддер),,Опыт 3-6 лет,АО ЭННОВА,Усть-Каменогорск
1230,Мастер СМР (на монолитные работы),400 000 – 500 000 ₸ на руки,Опыт 3-6 лет,ТОО Конструктив строй,Алматы
1231,Нормировщик подземного рудника,,Опыт 1-3 года,АО СИБИРЬ-ПОЛИМЕТАЛЛЫ,Риддер (ВКО)
1232,Central Asian Water Sector Specialist,,Опыт более 6 лет,Deloitte DKU,Астана
1233,Senior Engineering Manager,,Опыт более 6 лет,ТОО Playrix,Астана
1234,Senior Web Python Cloud Engineer,,Опыт 3-6 лет,"ТОО Epam Kazakhstan (Эпам Казахстан),ТОО",Караганда
1235,Senior Engineering Manager,,Опыт более 6 лет,ТОО Playrix,Алматы
1236,Инженер-термист,от 200 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Railways Systems KZ,Экибастуз
1237,Инженер-сметчик,,Опыт 3-6 лет,ТОО Казгидро,Хромтау
1238,Central Asian Water Sector Specialist,,Опыт более 6 лет,Deloitte DKU,Алматы
1239,Инженер B2B,от 250 000 ₸ на руки,Без опыта,"Beeline, ТМ",Астана
1240,Инженер-сметчик,200 000 – 250 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Жамбылская монтажная фирма - Имсталькон,Тараз
1241,Инженер по качеству на монтажном участке,от 400 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО Фирма Алкон+,Астана
1242,Специалист по ремонту газовых котлов (инженер газового хозяйства),от 150 000 ₸ на руки,Опыт 1-3 года,ТОО ГазАвтономСервис,Астана
1243,Инженер B2B,от 250 000 ₸ на руки,Без опыта,"Beeline, ТМ",Алматы
1244,Data Engineer,,Опыт 3-6 лет,Andersen,Алматы
1245,Электромонтажник/монтажник,580 000 – 740 000 ₸ на руки,Без опыта,ЗАО ЭнергоСтрой,Жезказган
1246,Ведущий инженер-проектировщик/Инженер-проектировщик 1 категории строительная часть (в г. Риддер),,Опыт 3-6 лет,АО ЭННОВА,Павлодар
1247,Водитель на большегрузые автомобили,,Опыт 3-6 лет,ТОО EkibastuzFerroAlloys,"Солнечный (ПГТ, Павлодарская обл)"
1248,Инженер развития радиосети (г. Астана),,Опыт 3-6 лет,ТОО Freedom Telecom Operations,Астана
1249,Инженер КИПиА,700 000 – 800 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО WEST DALA,Атырау
1250,Инженер-проектировщик АСУ ТП,от 450 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО ESQ (ЭСКью),Алматы
1251,Инженер-проектировщик,,Опыт 3-6 лет,ТОО Астанинский электротехнический завод,Астана
1252,Инженер-эксперт по техническому надзору,,Опыт более 6 лет,ТОО АДС САПА,Кызылорда
1253,Главный инженер по эксплуатации,,Опыт 3-6 лет,ТОО Lynks Property Management (Линкс Проперти Менеджмент),Алматы
1254,Инженер по электроавтоматике (Электронщик),,Опыт 1-3 года,ТОО Маревен Фуд Тянь-Шань,Алматы
1255,Инженер ПТО (Дорожное строительство),400 000 – 500 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО Baza Construction,Тараз
1256,Ведущий инженер ОВиК,,Опыт 3-6 лет,ТОО Lynks Property Management (Линкс Проперти Менеджмент),Алматы
